,fix_hash,bug_hash,Y,bug_repo,fix_repo,bug_index,fix_index
2581,fcd9a377ee102d97479193f2d975b33875e51373,08345fabbc7536051d57ec4cde615704e5426788,1,apache-cassandra,apache-cassandra,61369,58099
2582,56e2b4ac02f31ff14be36d73597cfcf95fb4815e,82dd73b3a549b7d101aea9ee07dd31cf756035c6,1,apache-cassandra,apache-cassandra,63148,58083
2583,47f7d9c6aab694bf956fa2174fe0dd36702e01a6,82dd73b3a549b7d101aea9ee07dd31cf756035c6,1,apache-cassandra,apache-cassandra,63148,53358
2584,3876eefd11a849099150f19250f6c8fcd89579ee,3d5a5957a83beb21b72be1ae4c11aaa28960c5e0,1,apache-cassandra,apache-cassandra,61891,58081
2585,e0c125fce03fafe86e2d983329e1ca86bccaac8a,c2681e9336a92fc4e562f2b316b6a62cb5c62e98,1,apache-cassandra,apache-cassandra,58224,58072
2586,f5e1cbca871e6e4cc7007177b2b0e9f367ae60ba,6ec4eef2b0d7c7ef235299d47016dd64ff2ace04,1,apache-cassandra,apache-cassandra,59163,58070
2587,6874aaa0db16513299d18b381166044f9735c31f,47bbfe35afd750ef110311725f6b2824a91552fd,1,apache-cassandra,apache-cassandra,57996,58002
2588,9afc2097ef8e806b9916e623815202b0f43d1cfc,47bbfe35afd750ef110311725f6b2824a91552fd,1,apache-cassandra,apache-cassandra,57996,57471
2589,a5cc16d18c0478fd37a33f68502632261f1d54d1,47bbfe35afd750ef110311725f6b2824a91552fd,1,apache-cassandra,apache-cassandra,57996,57290
2590,a5cc16d18c0478fd37a33f68502632261f1d54d1,84b47c89a1520f41bdf2cb1e0da8ec18a1cbfd21,1,apache-cassandra,apache-cassandra,58777,57290
2591,60eab4e45e18d6b08350187acf56deed9654fda7,47bbfe35afd750ef110311725f6b2824a91552fd,1,apache-cassandra,apache-cassandra,57996,57253
2592,60eab4e45e18d6b08350187acf56deed9654fda7,4bbf048e3761ed4924be7a051f105768ae8f2a1d,1,apache-cassandra,apache-cassandra,62160,57253
2593,60eab4e45e18d6b08350187acf56deed9654fda7,e48b94098efca6d1abea86c07210492315359737,1,apache-cassandra,apache-cassandra,61307,57253
2594,eeb0d4c90198b14113ee094587cf0eacceb2b96f,47bbfe35afd750ef110311725f6b2824a91552fd,1,apache-cassandra,apache-cassandra,57996,57056
2595,eeb0d4c90198b14113ee094587cf0eacceb2b96f,9be6576f24e52ca6553981976ac589bf6966e804,1,apache-cassandra,apache-cassandra,57146,57056
2596,eeb0d4c90198b14113ee094587cf0eacceb2b96f,9afc2097ef8e806b9916e623815202b0f43d1cfc,1,apache-cassandra,apache-cassandra,57471,57056
2597,eeb0d4c90198b14113ee094587cf0eacceb2b96f,6874aaa0db16513299d18b381166044f9735c31f,1,apache-cassandra,apache-cassandra,58002,57056
2598,d049017ac85ce22e7dcf87879e94b386987b19e6,2a7c20ea9111c05964400fe0a30e7b75ff719277,1,apache-cassandra,apache-cassandra,58493,57995
2599,d049017ac85ce22e7dcf87879e94b386987b19e6,95f1b5f29822fb2893dc7a100fb026729030a70e,1,apache-cassandra,apache-cassandra,58507,57995
2600,1492be07cdf12afbba662645365cb991f223443d,2a7c20ea9111c05964400fe0a30e7b75ff719277,1,apache-cassandra,apache-cassandra,58493,54883
2601,80b3e6cc3b1d6fdae91193563626f0823c92c528,a90b98e902fc54f62a379a6ce1e6ddead43ba1ec,1,apache-cassandra,apache-cassandra,57985,57982
2602,69960afa3ec668c82d6bf42bb82bdcdf16b1bbe3,94bda1f7d39adc631cfc8ef316730b54df040cdc,1,apache-cassandra,apache-cassandra,58240,57947
2603,1b32b4c91c958dc1266db65381537f407b780bac,bf0f80cbb67b1fe6b190cdeeee135d0dc73c4e52,1,apache-cassandra,apache-cassandra,61871,57942
2604,b89037fe400b2b5097961c8276fa5c157b6cd49c,bf0f80cbb67b1fe6b190cdeeee135d0dc73c4e52,1,apache-cassandra,apache-cassandra,61871,54735
2605,3a51a7e83a7227ebaeacc6098a6ee7875f536c65,e34d1af963b85c46afc973221a296498eaba8264,1,apache-cassandra,apache-cassandra,57974,57939
2606,3a51a7e83a7227ebaeacc6098a6ee7875f536c65,ab1a02cfa69e0c57579b312202b477e43bb90b45,1,apache-cassandra,apache-cassandra,57973,57939
2607,afa4563864889c78569e29466047b411cd866b38,ab1a02cfa69e0c57579b312202b477e43bb90b45,1,apache-cassandra,apache-cassandra,57973,52335
2608,2dd09071be9d149a40c713ed5244ebb9b5df9e7e,e983ef13b0cc4c16aad2c63590f3e42e6bc2d732,1,apache-cassandra,apache-cassandra,58884,57925
2609,2dd09071be9d149a40c713ed5244ebb9b5df9e7e,4155afd510828770c2d666a7e4cea28062964130,1,apache-cassandra,apache-cassandra,58856,57925
2610,9359b7a318884c9d3a052946d50711ce9f8b51e2,e983ef13b0cc4c16aad2c63590f3e42e6bc2d732,1,apache-cassandra,apache-cassandra,58884,57838
2611,3ece6f2399fa15c97d889c5d43b4a7457825e8e1,4155afd510828770c2d666a7e4cea28062964130,1,apache-cassandra,apache-cassandra,58856,56835
2612,d41c075721428b4beece0d8b22086a8017664280,ae6a58fd71fc6b98316cdfcbfaecb74f595c3ece,1,apache-cassandra,apache-cassandra,60823,57901
2613,d41c075721428b4beece0d8b22086a8017664280,83ff1da821272e8a498775d6cbef28622882f82d,1,apache-cassandra,apache-cassandra,59844,57901
2614,930905bbebfbfc923d71c34fb35fbdb4e7bc8ccc,9d7bb1e0c27fd5076afc750150ab4b86f228efb5,1,apache-cassandra,apache-cassandra,59131,57902
2615,fe94e90f4bd9274a0f0ab10616de2215da8d6b17,2980796a7df00499f6011c1d5db349521c9c5a50,1,apache-cassandra,apache-cassandra,59101,57893
2616,54bf92f37d4ad1a65f106b8b2a3212e8f2516282,c6af75a19b3d19fdb3aa6040b655793b58b0db97,1,apache-cassandra,apache-cassandra,58754,57880
2617,54bf92f37d4ad1a65f106b8b2a3212e8f2516282,54efc08d805d2b6ab7a59b0a775868ea2a6acd02,1,apache-cassandra,apache-cassandra,59511,57880
2618,621899355a23eca6c503aa2ced2e944ff6a5fe66,54efc08d805d2b6ab7a59b0a775868ea2a6acd02,1,apache-cassandra,apache-cassandra,59511,56446
2619,93edb123a1ba30a54d42ac2f944e39a84e9b8a70,0191b359fc18ebb1efa940257729d141c26112d3,1,apache-cassandra,apache-cassandra,58359,57852
2620,5bbc54fe70b95611f8397c36dcd07fa3605627a1,c8690872674cc18de35efeca7ac6da280c6647f0,1,apache-cassandra,apache-cassandra,58258,57846
2621,72203c503767618ba89c6ed03c0ed091dc6e701b,7e3bb8644d0b6e9bd3528fb589550f7d3971ab63,1,apache-cassandra,apache-cassandra,61350,57833
2622,72203c503767618ba89c6ed03c0ed091dc6e701b,af97b0f3ae080b01cbf1a3db934087082eeedb89,1,apache-cassandra,apache-cassandra,60588,57833
2623,0a20f5f170b3596e6e74bba7daddebd4c1f5963a,edd1226fda7408f97ded52a8cdab0ba1dea8d0df,1,apache-cassandra,apache-cassandra,58866,57806
2624,3aa41fbce807d07e3952cbc78beec7cbc2d743e7,15728ad8dfbc8991acaf2bee6ad213a39330606a,1,apache-cassandra,apache-cassandra,58182,57753
2625,05bacaeabc96a6d85fbf908dce8474acffcab730,3d3d93cef4e1d078eedefc67c5890296bd19567a,1,apache-cassandra,apache-cassandra,60544,57726
2626,05bacaeabc96a6d85fbf908dce8474acffcab730,087cc84f2c3d2f420c06b80eac45c4faebf75bf9,1,apache-cassandra,apache-cassandra,63948,57726
2627,05bacaeabc96a6d85fbf908dce8474acffcab730,8c2404493a6efc109cd621c02a4de6ef1f1f46aa,1,apache-cassandra,apache-cassandra,58760,57726
2628,0490abff4e09d1b89f7ee00161ecc487d0c30151,00e7150545f5109ac59dd92d8520a75cf17a9c48,1,apache-cassandra,apache-cassandra,60829,57713
2629,3fab711ee76c081c0ab5874d64b78673334f9071,359de196f1d7a8f9193d0e977b57ce5d846b9f01,1,apache-cassandra,apache-cassandra,57695,57696
2630,820f0eb60b89e043761a8c882ff8a016c3ea2212,9ebb0918293196bd4edf1e88bf8d28443d252157,1,apache-cassandra,apache-cassandra,58658,57692
2631,820f0eb60b89e043761a8c882ff8a016c3ea2212,829688f9ebf941f90d2168fcfaa8b9385eb14318,1,apache-cassandra,apache-cassandra,59503,57692
2632,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,9ebb0918293196bd4edf1e88bf8d28443d252157,1,apache-cassandra,apache-cassandra,58658,54838
2633,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,829688f9ebf941f90d2168fcfaa8b9385eb14318,1,apache-cassandra,apache-cassandra,59503,54838
2634,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,3ce2ce7144df8ac4cc6d6c401f1c6c4f4c2b51c5,1,apache-cassandra,apache-cassandra,57684,54838
2635,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,d7e14829fa2982e8bc2f74a4d2137517f6d0edff,1,apache-cassandra,apache-cassandra,59427,54838
2636,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,c6bed827020831dba31d30ba32cee1f358473b38,1,apache-cassandra,apache-cassandra,57707,54838
2637,fb463c79e0cb63114a2f220182e7c7ed3e0f4205,820f0eb60b89e043761a8c882ff8a016c3ea2212,1,apache-cassandra,apache-cassandra,57692,54838
2638,b927f790af0d20fe8d2453d50ecce25bb6c6e4d0,8c52cc0e7f67378d66093c958558e765b682888f,1,apache-cassandra,apache-cassandra,58093,57681
2639,c045690b126e6b1f594291c6eff3957a6d9079ea,49439ac9afa639aa16a76b8ca4168f3cf59aaf6b,1,apache-cassandra,apache-cassandra,58442,57673
2640,786396eaf031a1ffa11a2aa247edfcf7bc457936,0356ee76e4c0b4b863625c5517ae8a4f883766dc,1,apache-cassandra,apache-cassandra,57656,57653
2641,dd6a2295991be002e2fb85201b43297a105bd1a4,2d16e2811f26096ddfbf8d25a6eac17e0c9c9e32,1,apache-cassandra,apache-cassandra,60073,57644
2642,e06d74ef534770ff0f5d4c1b95234bb321fc1a68,50c18fd4038bdd2f52ec6769db0aaa65dd1deda6,1,apache-cassandra,apache-cassandra,57691,57636
2643,35801be6f4c85328fe8e73054eed5f91f3df115f,6158c6428ea72311d7dc477df871aa99857d567a,1,apache-cassandra,apache-cassandra,59515,57625
2644,35801be6f4c85328fe8e73054eed5f91f3df115f,57769f6bb511282d7d9918f5cceabe7dbb6e8dcc,1,apache-cassandra,apache-cassandra,59462,57625
2645,0249363e89e4b860c9486816445cea360380f2ea,57769f6bb511282d7d9918f5cceabe7dbb6e8dcc,1,apache-cassandra,apache-cassandra,59462,56753
2646,0249363e89e4b860c9486816445cea360380f2ea,028f539eaa7f5ebcda42495145686dc1fa40acd9,1,apache-cassandra,apache-cassandra,57633,56753
2647,80d46b8acc417978fd8c43862c3352a6381fbf2e,57769f6bb511282d7d9918f5cceabe7dbb6e8dcc,1,apache-cassandra,apache-cassandra,59462,55571
2648,4b8bb86e272d8ddab62f671d5109e02c32c07728,8b8042b032fd93103fa6c74fc4b751e0dd9a207b,1,apache-cassandra,apache-cassandra,57870,57522
2649,47edb3c061bf269ab79ae5a782197cc3040dad89,76ad645a3a8591dd7d5062dc97e2590631bf5970,1,apache-cassandra,apache-cassandra,59453,57523
2650,53c95ebf3140ae846a48b1314ab86392966ed4ee,da5ff08055086979ed01c34154670799c87f08c4,1,apache-cassandra,apache-cassandra,58675,57498
2651,febf3854bfa507c092ad5d35e3fe2d536ca78ce1,95cf9a5f0d5c437a9e042018eadc698e3fd5f9e0,1,apache-cassandra,apache-cassandra,59751,57473
2652,febf3854bfa507c092ad5d35e3fe2d536ca78ce1,fd129664ca482181d2c794a68bbd5a5bcc2b01be,1,apache-cassandra,apache-cassandra,59192,57473
2653,59806a8f8328250d19b3b7964ac767fe4561f429,fd129664ca482181d2c794a68bbd5a5bcc2b01be,1,apache-cassandra,apache-cassandra,59192,57148
2654,afa304e3385b299cf53e949a9533bc08ead4c1de,6fae7a6509c516c403c8b343ab208225669095d7,1,apache-cassandra,apache-cassandra,58955,57452
2655,77bbcc18fa04ab16026fc42768d528c81adde8e1,45ad66895d0e5b99feaa74ec061b887c1a9688a3,1,apache-cassandra,apache-cassandra,60981,57422
2656,6e4dca02a720ac9277370ba1d4cf387ef1a3cfd4,b362aebd304144235121350913839b9a7ba3a5b0,1,apache-cassandra,apache-cassandra,59279,57420
2657,6e4dca02a720ac9277370ba1d4cf387ef1a3cfd4,d72777bd522113f70d8f941c25a48a47579156ec,1,apache-cassandra,apache-cassandra,57587,57420
2658,e726cf6d6b1a21abd0b7cf35775b7a980b1009ed,b362aebd304144235121350913839b9a7ba3a5b0,1,apache-cassandra,apache-cassandra,59279,55409
2659,e726cf6d6b1a21abd0b7cf35775b7a980b1009ed,6fb751240013799a13890282e1af1f7dc85d9e8d,1,apache-cassandra,apache-cassandra,60469,55409
2660,c11c7d73d086f89521805ce7cc1907d5788ab969,b362aebd304144235121350913839b9a7ba3a5b0,1,apache-cassandra,apache-cassandra,59279,53654
2661,c11c7d73d086f89521805ce7cc1907d5788ab969,557c59607fa9eb2014a7905cfc0eb3dbcd043cab,1,apache-cassandra,apache-cassandra,53879,53654
2662,c11c7d73d086f89521805ce7cc1907d5788ab969,136f6b1c740184da6377ffc3afc9d3f03ba1a14e,1,apache-cassandra,apache-cassandra,53890,53654
2663,c9cef44a1a6c10036200f410c8a26942e64c8f12,7a39421074d3d14bfc1a4fa1ab986b4fa614f324,1,apache-cassandra,apache-cassandra,59371,57410
2664,9b539f966f56a98775eacadd6495b4482b0e87a9,4169aa3d448c402da32ff5b10f687fbd460fc1e1,1,apache-cassandra,apache-cassandra,58800,57369
2665,8733de64409ad8fdca9ddbd3b5dd7476e3e33d77,5e90091d1ef940bcba65a87bf14fc1e809503627,1,apache-cassandra,apache-cassandra,57478,57365
2666,8733de64409ad8fdca9ddbd3b5dd7476e3e33d77,fc91071c01c33500774de83944bf5f937397c089,1,apache-cassandra,apache-cassandra,58358,57365
2667,8733de64409ad8fdca9ddbd3b5dd7476e3e33d77,febf3854bfa507c092ad5d35e3fe2d536ca78ce1,1,apache-cassandra,apache-cassandra,57473,57365
2668,eb4032e5fb4b5c7ec4f59989c0e62ebc431c1e21,84626372c0ae007bb55e0072d981d856f5a8e72c,1,apache-cassandra,apache-cassandra,58135,57362
2669,0d90b03a30247ae8a1cf2977467de1972b36f9dd,a9d4e649ffee05d8ce50685bdbc08a6572657194,1,apache-cassandra,apache-cassandra,60826,57356
2670,192596ad75f2f45098ca10a5983b9fef0585fe87,636e41dc3c1827ce438c98fb7a45c2a511083842,1,apache-cassandra,apache-cassandra,61604,57325
2671,8fd8832a8723ef5e663834def078ea0afc7ff8d6,8fbf2e78f7fc2ba5ec8343101ccb586af43124c9,1,apache-cassandra,apache-cassandra,63616,57319
2672,8fd8832a8723ef5e663834def078ea0afc7ff8d6,7321adf4326381ab7ce89346dbd0703a56af0c4e,1,apache-cassandra,apache-cassandra,61329,57319
2673,948ae016f4bf17c01e7b3320d7095c0ed9347840,10777f2cc8d0ab51fd760427a6f11a1d41aee596,1,apache-cassandra,apache-cassandra,60593,57283
2674,948ae016f4bf17c01e7b3320d7095c0ed9347840,18f3a79fdd2414698817aa4c35d0f9b44d5a7e55,1,apache-cassandra,apache-cassandra,59573,57283
2675,b40cb0507ccf229e0f5017f865771a1540d38199,201fe94413db0125d73e01afff45fa6bd7b295a0,1,apache-cassandra,apache-cassandra,60950,57282
2676,1a0aaf04986155eae45b2685d234b928866b681c,57613dc8c14d7213ee2d46d41bd642dd7cf697ab,1,apache-cassandra,apache-cassandra,58619,57274
2677,9be6576f24e52ca6553981976ac589bf6966e804,4bbf048e3761ed4924be7a051f105768ae8f2a1d,1,apache-cassandra,apache-cassandra,62160,57146
2678,eb92a9fca76f51c91c9eebaddfd439897a14a6e0,7173a088f44596c727eb5403de78aa3aaa2cacbf,1,apache-cassandra,apache-cassandra,63999,57251
2679,a3d8375a2b9da5145fb413bb2314a1142fba6c46,9b539f966f56a98775eacadd6495b4482b0e87a9,1,apache-cassandra,apache-cassandra,57369,57223
2680,a08a816a6a3497046ba75a38d76d5095347dfe95,9b539f966f56a98775eacadd6495b4482b0e87a9,1,apache-cassandra,apache-cassandra,57369,52792
2681,b6b8a285e183ccca9a7d5473191248b501c7bd42,49427cd8696eb1578cb234972f4aea4811d827c2,1,apache-cassandra,apache-cassandra,58431,57202
2682,6e6a6c39794a06dfdaf7c5499e58b532188e7896,7b03e7e6f1c3cadc69b9bb89422930ba6039d284,1,apache-cassandra,apache-cassandra,63061,57189
2683,f732a8b3c5bb4af8906fb99b3a3cfc247d461200,b60f63d5438be5ea3f564e7d00e32d1fdb4001de,1,apache-cassandra,apache-cassandra,59481,57161
2684,59a8e1c6b6bcb93ee63b2f309bf379b8a97cdffa,89428ae268d2be5371a50c77d0e21bb5e952db77,1,apache-cassandra,apache-cassandra,59004,57129
2685,74f3204c664df5de8e83adef978647bb4dd1a895,fa8d92312e2f881fab8e58c8afc7265bd0d52bab,1,apache-cassandra,apache-cassandra,59080,57112
2686,e4e56c2fd08037b4ddc7459f341e2c86c272e803,2f48723bfff605af31102fcfcd767b3dc878e097,1,apache-cassandra,apache-cassandra,57250,57110
2687,23233b384aede963c883a937adf94859edbd7f02,e024a1cc2ba9e50f1272ad76cb34582e38c256be,1,apache-cassandra,apache-cassandra,57648,57101
2688,8137fce529fe56db571d288e1e179aff905368de,486cc4cc0a1aae49ef8d09fd884d7e4095c05f1b,1,apache-cassandra,apache-cassandra,57961,57096
2689,3504a50bb4bd93edeb2941dccd9444d53a85a1ed,9be6576f24e52ca6553981976ac589bf6966e804,1,apache-cassandra,apache-cassandra,57146,55510
2690,3504a50bb4bd93edeb2941dccd9444d53a85a1ed,6caf4265a41f61e9fbb9b11428702ead8ddb6c69,1,apache-cassandra,apache-cassandra,57145,55510
2691,1cf986301b6109b5744b52b80dcdb1640be2b247,7d0db867588309a5e00c455e6752ac90e8e35bf2,1,apache-cassandra,apache-cassandra,61943,57022
2692,cf76ac66af4344acaaf44f8dec3ef584cff79bf2,02be0dedd9773f1f2f7ce19dfeca82eed5456ca1,1,apache-cassandra,apache-cassandra,56972,56973
2693,932b5eb46d413af94add6ac199d4ef043234e55e,02be0dedd9773f1f2f7ce19dfeca82eed5456ca1,1,apache-cassandra,apache-cassandra,56972,56734
2694,9775a9c6808b8ed3cf37ca04d3b701284b459893,02be0dedd9773f1f2f7ce19dfeca82eed5456ca1,1,apache-cassandra,apache-cassandra,56972,56432
2695,9775a9c6808b8ed3cf37ca04d3b701284b459893,cb4bc2764cec95ade336f12e23f52a3c368b9218,1,apache-cassandra,apache-cassandra,57020,56432
2696,9775a9c6808b8ed3cf37ca04d3b701284b459893,d3450570ca89ce358355003ef5476dec3fad3e91,1,apache-cassandra,apache-cassandra,57065,56432
2697,9775a9c6808b8ed3cf37ca04d3b701284b459893,289314a60f8a35e047a2073ef1e5ae003ada4250,1,apache-cassandra,apache-cassandra,56576,56432
2698,c1d2b86a4cc6e219eee1cd78c582d5dc2ed27234,5151fd5bcc369540d83914cdcb5cc01f4d739f96,1,apache-cassandra,apache-cassandra,57225,56934
2699,169ec3db8c78dbce103721c48827ee5e32490ff9,a6edfa56962c55d7a84eea31fe8fec7c29454f83,1,apache-cassandra,apache-cassandra,59826,56914
2700,85aa794e1f7ff4323a6dde0b088e0cb9e1dd3f21,e30c730355363dd72cb5dec12b19cf22cda705e6,1,apache-cassandra,apache-cassandra,59813,56868
2701,3f79af23e735571bf1a14fd73c81942ef2b6203a,0132e546b55b67f68fca230c9e0ca1ccef6aa273,1,apache-cassandra,apache-cassandra,57740,56866
2702,2a12e057464fff44d2d229fe2dc7bf5bcd6d7fc9,25eb83091e03bb3ca9393fdec220727ac3e340ab,1,apache-cassandra,apache-cassandra,56919,56826
2703,96c045f8576ab35359f33ac81e7bb8c37342aadf,f81864ebae0f7e098a21ab957921a7a3f4ad1b3f,1,apache-cassandra,apache-cassandra,60649,56807
2704,b701dd52fd3b2a53edc995308260d56641cce3d3,c81dc4bb23da7f4e6c2c7738758db9d483d69292,1,apache-cassandra,apache-cassandra,56971,56812
2705,6c3a3e130130e2823ba71ecd8a0e2680de23efd5,de62175f27e3c06951dbf073c6092e7f15f216ca,1,apache-cassandra,apache-cassandra,56990,56800
2706,df046dfe092ea5a08ec0e29a00d30423284d1f86,8dd1d56b4307302bf0ebd1687df28cb3cdd3f711,1,apache-cassandra,apache-cassandra,60491,56789
2707,df046dfe092ea5a08ec0e29a00d30423284d1f86,4a6f8a6610aacbe2c518bb6f8533ee5bdb943f41,1,apache-cassandra,apache-cassandra,58557,56789
2708,071b5f8321d5e813ad6e98f970b6e491898c591a,3aa41fbce807d07e3952cbc78beec7cbc2d743e7,1,apache-cassandra,apache-cassandra,57753,56775
2709,87cbcc0fc1d0fc0375332d77b252f4e0d7b95f80,93bd89fbba7d76821d3d85ae371cb2e665176b6a,1,apache-cassandra,apache-cassandra,58344,56766
2710,7497399d0be67b302c852ad92c37e60124b0a1e4,ccafdada1384428f42e3da3e9a507759ff170993,1,apache-cassandra,apache-cassandra,64824,56746
2711,7497399d0be67b302c852ad92c37e60124b0a1e4,3866585e87cbdfc706a83b9b9d7d790b8aa47465,1,apache-cassandra,apache-cassandra,63992,56746
2712,c5cbd58a3ba4d8aa1594970b1506dffa388a6592,7159ec10046fd4dce58ca9406ef096fdb965700d,1,apache-cassandra,apache-cassandra,58854,56752
2713,c5cbd58a3ba4d8aa1594970b1506dffa388a6592,a41d5270fb39a5aaddf72a015aab44eb7e2db4a1,1,apache-cassandra,apache-cassandra,57046,56752
2714,c5cbd58a3ba4d8aa1594970b1506dffa388a6592,33bc1e8f8e44fa61f87d47add52f5bda3456f62c,1,apache-cassandra,apache-cassandra,57688,56752
2715,878d6164278257fae05adba7402d849b7735162e,7159ec10046fd4dce58ca9406ef096fdb965700d,1,apache-cassandra,apache-cassandra,58854,55385
2716,878d6164278257fae05adba7402d849b7735162e,08167d6ac784274a48ff8428f3ef4f6e92cd8ab0,1,apache-cassandra,apache-cassandra,58719,55385
2717,878d6164278257fae05adba7402d849b7735162e,ceed3a20ef78b402a7a734e63d758aff105fa2de,1,apache-cassandra,apache-cassandra,56513,55385
2718,f16507dd1608456da0b9826b47e21c04699f0393,b14fc6d0cda035633590dbe495e9ba08c21d26cc,1,apache-cassandra,apache-cassandra,59962,56724
2719,b353aa34e31c1388fe64a560413c855535af3665,62db20a779fac3235c0e4dbade8c3d340d3c310b,1,apache-cassandra,apache-cassandra,56847,56699
2720,a85e731f297236f6f43ea95c3549f2d1424926fa,62db20a779fac3235c0e4dbade8c3d340d3c310b,1,apache-cassandra,apache-cassandra,56847,55796
2721,04eba90949a674cff21756ade74d9fef3f4878c5,62db20a779fac3235c0e4dbade8c3d340d3c310b,1,apache-cassandra,apache-cassandra,56847,55645
2722,3261d5e668f341464fc322b6bc424b33ce3adffd,31235bc39e662065f06eca0909be0f00d8bc69e9,1,apache-cassandra,apache-cassandra,56809,56698
2723,3261d5e668f341464fc322b6bc424b33ce3adffd,7ea5b40b7172ec9f3fdecca533e19d8a165de7df,1,apache-cassandra,apache-cassandra,58636,56698
2724,658a65b281a2ce11b94eb7a60f54de02a1e85342,6851c81867f317110487b05b509841f5c159aaf1,1,apache-cassandra,apache-cassandra,59350,56680
2725,1b332bc1c02786623e2baf773e9f46af9c04f21f,caf047b8581709ba57327f9e3c4607f273771840,1,apache-cassandra,apache-cassandra,59128,56674
2726,748b01d1d6c6591d0a241ced3f0f729a84ee3ef6,65b9093d4905da489e472dfd565417c6865d44c8,1,apache-cassandra,apache-cassandra,59932,56671
2727,5548bf45e9b2cc61cbc131022b3df10924d88a95,27efded38d855b24f41e5332ffb29cd13d98f8da,1,apache-cassandra,apache-cassandra,59454,56643
2728,486885493471b5f20d86287d3fe03bc99a983fb1,15ee94897d7d8dae5b23c2a2112eb1564fada22b,1,apache-cassandra,apache-cassandra,58250,56602
2729,be791422972a2ee485239e3d724ffcab3d8fdace,90d086a152643b19b9a80f2446c6e8b1747722f9,1,apache-cassandra,apache-cassandra,57799,56582
2730,be791422972a2ee485239e3d724ffcab3d8fdace,784738e6ae57bc6046ca2341ec1a1897008f2c92,1,apache-cassandra,apache-cassandra,59817,56582
2731,6853d5c9dfd6021acc83afbf579b1ccbc891e6d3,2a12e057464fff44d2d229fe2dc7bf5bcd6d7fc9,1,apache-cassandra,apache-cassandra,56826,56531
2732,c26a7e767a22687fa5c47d759a7a32acbbaa8ec6,98bcf40226db7c8dbafa6eacee9ce5ef3feaeb1b,1,apache-cassandra,apache-cassandra,56723,56506
2733,574e2652ef1c5bc8813ae48ebfe785424795e7b5,24b18a9e5d050a28c3f359ee29d496fda4b38e98,1,apache-cassandra,apache-cassandra,56831,56474
2734,574e2652ef1c5bc8813ae48ebfe785424795e7b5,15e7ac7d37a49c7ff852057f6f124aee611470da,1,apache-cassandra,apache-cassandra,57853,56474
2735,345e69e1c197faf73f303034c9a895b1dac65402,b505b90a884a99b728e1d2aadcc494f30c87b243,1,apache-cassandra,apache-cassandra,59788,56469
2736,6f98c6c4ed2e2b3d427cd10c2b2ada9c60b35acd,ecec863d1fe3b1b249b7d2948b482104f5ff1ef3,1,apache-cassandra,apache-cassandra,58561,56471
2737,6f98c6c4ed2e2b3d427cd10c2b2ada9c60b35acd,6ad7d45ad56482707ecd541984894e4e2a278cfb,1,apache-cassandra,apache-cassandra,60772,56471
2738,6f98c6c4ed2e2b3d427cd10c2b2ada9c60b35acd,fa70e064c41b13c1528359485c0e2bffcf3b23f6,1,apache-cassandra,apache-cassandra,59171,56471
2739,c20d415833b785bfa5f49d3dd2a7468e111fb5d0,ecec863d1fe3b1b249b7d2948b482104f5ff1ef3,1,apache-cassandra,apache-cassandra,58561,56357
2740,3b794f0a82e26c7a6b3fd8baf5ebd6ae9ed814ea,ecec863d1fe3b1b249b7d2948b482104f5ff1ef3,1,apache-cassandra,apache-cassandra,58561,54520
2741,3b794f0a82e26c7a6b3fd8baf5ebd6ae9ed814ea,8c4ffbe6577f3862ee0123199893097154431448,1,apache-cassandra,apache-cassandra,57398,54520
2742,2acbab6516fc6c8666d3bbff99c49f04b8499235,0be42463b756ede298c099cf1661f02e198b3344,1,apache-cassandra,apache-cassandra,58370,56449
2743,2acbab6516fc6c8666d3bbff99c49f04b8499235,c843b6b85cf828fde16d8d8a04411cba515f715e,1,apache-cassandra,apache-cassandra,58041,56449
2744,5f54285e9e39833b6bc01317fd74b8bd9b408842,1b79d6ed4f19752369a0345ae8d611ec107746d5,1,apache-cassandra,apache-cassandra,59083,56445
2745,5f54285e9e39833b6bc01317fd74b8bd9b408842,4befd97237e0e8426555af441316705860b073c7,1,apache-cassandra,apache-cassandra,62301,56445
2746,4e1e92b3104a17917328f5352a59bec8287fe82d,0d01c36599a7721a864780a3a10e134fdfa6797a,1,apache-cassandra,apache-cassandra,56558,56425
2747,96365bf551d4b0397e7689fc2bed33b86532f500,7fa034136a96aab4a8ca5173751bdb52bcbca500,1,apache-cassandra,apache-cassandra,56526,56403
2748,dd62f7bf7977dd40eedb1c81ab7900b778f84540,6e4dca02a720ac9277370ba1d4cf387ef1a3cfd4,1,apache-cassandra,apache-cassandra,57420,56386
2749,dd62f7bf7977dd40eedb1c81ab7900b778f84540,a37c2564f80af99f5652c621d12dfc8c96e4c2f0,1,apache-cassandra,apache-cassandra,60542,56386
2750,90780b550f39bc318567ac53f8e8e7d797697f16,a37c2564f80af99f5652c621d12dfc8c96e4c2f0,1,apache-cassandra,apache-cassandra,60542,56333
2751,90780b550f39bc318567ac53f8e8e7d797697f16,096f2bf92049ad3d955eb1189526800c8292dd94,1,apache-cassandra,apache-cassandra,59223,56333
